"group","counterbalance","block_type","block","delay_condition","trial","chosen","unchosen","offer_left_image","offer_right_image","exp_value_chosen","exp_value_unchosen","choice_location","choice_key","exp_value1","exp_value2","exp_value3","exp_value4","reward","coins_per_block","coins_per_task","ITI_duration","rt_deadline","choice_feedback_duration","outcome_duration","subject","rt"
"ADHD","start_with_short_delay"," test",8,7,5,1,3,3,1,0.35,0.55," right",2,0.35,0.45,0.55,0.65,0,4,93,1,6,0.5,1,"pNc4qFar",0.479648300039116
"ADHD","start_with_short_delay"," test",8,7,6,4,1,4,1,0.65,0.35," left",1,0.35,0.45,0.55,0.65,1,5,94,1,6,0.5,1,"pNc4qFar",2.65731949999463
"ADHD","start_with_short_delay"," test",8,7,7,2,3,2,3,0.45,0.55," left",1,0.35,0.45,0.55,0.65,1,6,95,1,6,0.5,1,"pNc4qFar",1.25281249999534
"ADHD","start_with_short_delay"," test",8,7,8,3,1,3,1,0.55,0.35," left",1,0.35,0.45,0.55,0.65,1,7,96,1,6,0.5,1,"pNc4qFar",2.86791999998968
"ADHD","start_with_short_delay"," test",8,7,9,1,3,1,3,0.35,0.55," left",1,0.35,0.45,0.55,0.65,0,7,96,1,6,0.5,1,"pNc4qFar",0.753158299950883
"ADHD","start_with_short_delay"," test",8,7,10,4,1,4,1,0.65,0.35," left",1,0.35,0.45,0.55,0.65,1,8,97,1,6,0.5,1,"pNc4qFar",2.37485120003112
"ADHD","start_with_short_delay"," test",8,7,11,2,1,1,2,0.45,0.35," right",2,0.35,0.45,0.55,0.65,0,8,97,1,6,0.5,1,"pNc4qFar",2.05296090000775
"ADHD","start_with_short_delay"," test",8,7,12,1,4,4,1,0.35,0.65," right",2,0.35,0.45,0.55,0.65,0,8,97,1,6,0.5,1,"pNc4qFar",0.581191600009333
"ADHD","start_with_short_delay"," test",8,7,13,4,2,2,4,0.65,0.45," right",2,0.35,0.45,0.55,0.65,1,9,98,1,6,0.5,1,"pNc4qFar",1.52611030003754
"ADHD","start_with_short_delay"," test",8,7,14,2,3,2,3,0.45,0.55," left",1,0.35,0.45,0.55,0.65,1,10,99,1,6,0.5,1,"pNc4qFar",1.32915410003625
"ADHD","start_with_short_delay"," test",8,7,15,4,2,4,2,0.65,0.45," left",1,0.35,0.45,0.55,0.65,0,10,99,1,6,0.5,1,"pNc4qFar",0.808162800036371
"ADHD","start_with_short_delay"," test",8,7,16,3,1,3,1,0.55,0.35," left",1,0.35,0.45,0.55,0.65,1,11,100,1,6,0.5,1,"pNc4qFar",1.28876000002492
"ADHD","start_with_short_delay"," test",8,7,17,4,1,4,1,0.65,0.35," left",1,0.35,0.45,0.55,0.65,0,11,100,1,6,0.5,1,"pNc4qFar",2.23445680004079
"ADHD","start_with_short_delay"," test",8,7,18,1,3,3,1,0.35,0.55," right",2,0.35,0.45,0.55,0.65,1,12,101,1,6,0.5,1,"pNc4qFar",1.19304539996665
"ADHD","start_with_short_delay"," test",8,7,19,3,1,3,1,0.55,0.35," left",1,0.35,0.45,0.55,0.65,1,13,102,1,6,0.5,1,"pNc4qFar",1.32110329996794
"ADHD","start_with_short_delay"," test",8,7,20,4,3,4,3,0.65,0.55," left",1,0.35,0.45,0.55,0.65,0,13,102,1,6,0.5,1,"pNc4qFar",1.53490820003208
"ADHD","start_with_short_delay"," test",8,7,21,3,2,2,3,0.55,0.45," right",2,0.35,0.45,0.55,0.65,0,13,102,1,6,0.5,1,"pNc4qFar",0.446285699959844
"ADHD","start_with_short_delay"," test",8,7,22,3,1,1,3,0.55,0.35," right",2,0.35,0.45,0.55,0.65,1,14,103,1,6,0.5,1,"pNc4qFar",2.7277008999954
"ADHD","start_with_short_delay"," test",8,7,23,4,3,4,3,0.65,0.55," left",1,0.35,0.45,0.55,0.65,1,15,104,1,6,0.5,1,"pNc4qFar",3.16079589998117
"ADHD","start_with_short_delay"," test",8,7,24,3,4,4,3,0.55,0.65," right",2,0.35,0.45,0.55,0.65,1,16,105,1,6,0.5,1,"pNc4qFar",1.33943280001404
"ADHD","start_with_short_delay"," test",8,7,25,2,3,3,2,0.45,0.55," right",2,0.35,0.45,0.55,0.65,1,17,106,1,6,0.5,1,"pNc4qFar",1.58641789999092
"control","start_with_short_delay"," practice",1,1,1,2,3,3,2,0.45,0.55," right",2,0.35,0.45,0.55,0.65,0,0,0,1,6,0.5,1,"RnZwUw1v",3.2930747999344
"control","start_with_short_delay"," practice",1,1,2,3,1,3,1,0.55,0.35," left",1,0.35,0.45,0.55,0.65,1,1,1,1,6,0.5,1,"RnZwUw1v",1.17667660000734
"control","start_with_short_delay"," practice",1,1,3,4,2,4,2,0.65,0.45," left",1,0.35,0.45,0.55,0.65,1,2,2,1,6,0.5,1,"RnZwUw1v",1.61763680004515
"control","start_with_short_delay"," practice",1,1,4,4,2,2,4,0.65,0.45," right",2,0.35,0.45,0.55,0.65,0,2,2,1,6,0.5,1,"RnZwUw1v",1.03715549991466
"control","start_with_short_delay"," practice",1,1,5,4,2,4,2,0.65,0.45," left",1,0.35,0.45,0.55,0.65,1,3,3,1,6,0.5,1,"RnZwUw1v",1.70802420005202
"control","start_with_short_delay"," test",1,1,1,2,3,3,2,0.45,0.55," right",2,0.35,0.45,0.55,0.65,0,0,3,1,6,0.5,1,"RnZwUw1v",1.37774879997596
"control","start_with_short_delay"," test",1,1,2,1,4,4,1,0.35,0.65," right",2,0.35,0.45,0.55,0.65,1,1,4,1,6,0.5,1,"RnZwUw1v",2.51204719999805
"control","start_with_short_delay"," test",1,1,3,1,2,2,1,0.35,0.45," right",2,0.35,0.45,0.55,0.65,1,2,5,1,6,0.5,1,"RnZwUw1v",2.47343579982407
"control","start_with_short_delay"," test",1,1,4,1,2,1,2,0.35,0.45," left",1,0.35,0.45,0.55,0.65,1,3,6,1,6,0.5,1,"RnZwUw1v",1.57566570001654
"control","start_with_short_delay"," test",1,1,5,2,3,3,2,0.45,0.55," right",2,0.35,0.45,0.55,0.65,0,3,6,1,6,0.5,1,"RnZwUw1v",1.1896975999698
"control","start_with_short_delay"," test",1,1,6,1,4,4,1,0.35,0.65," right",2,0.35,0.45,0.55,0.65,1,4,7,1,6,0.5,1,"RnZwUw1v",1.6429823001381
"control","start_with_short_delay"," test",1,1,7,4,1,1,4,0.65,0.35," right",2,0.35,0.45,0.55,0.65,1,5,8,1,6,0.5,1,"RnZwUw1v",1.62139810016379
"control","start_with_short_delay"," test",1,1,8,2,3,3,2,0.45,0.55," right",2,0.35,0.45,0.55,0.65,0,5,8,1,6,0.5,1,"RnZwUw1v",1.38559369998984
"control","start_with_short_delay"," test",1,1,9,1,2,2,1,0.35,0.45," right",2,0.35,0.45,0.55,0.65,0,5,8,1,6,0.5,1,"RnZwUw1v",1.30586259998381
"control","start_with_short_delay"," test",1,1,10,3,1,1,3,0.55,0.35," right",2,0.35,0.45,0.55,0.65,1,6,9,1,6,0.5,1,"RnZwUw1v",2.69064719998278
"control","start_with_short_delay"," test",1,1,11,4,1,4,1,0.65,0.35," left",1,0.35,0.45,0.55,0.65,0,6,9,1,6,0.5,1,"RnZwUw1v",1.18804510007612
"control","start_with_short_delay"," test",1,1,12,3,1,3,1,0.55,0.35," left",1,0.35,0.45,0.55,0.65,0,6,9,1,6,0.5,1,"RnZwUw1v",1.4983769999817
"control","start_with_short_delay"," test",1,1,13,3,4,3,4,0.55,0.65," left",1,0.35,0.45,0.55,0.65,0,6,9,1,6,0.5,1,"RnZwUw1v",2.13832169980742
"control","start_with_short_delay"," test",1,1,14,1,4,1,4,0.35,0.65," left",1,0.35,0.45,0.55,0.65,0,6,9,1,6,0.5,1,"RnZwUw1v",1.46930440003052
"control","start_with_short_delay"," test",1,1,15,1,4,4,1,0.35,0.65," right",2,0.35,0.45,0.55,0.65,1,7,10,1,6,0.5,1,"RnZwUw1v",2.99633149988949
"control","start_with_short_delay"," test",1,1,16,2,4,4,2,0.45,0.65," right",2,0.35,0.45,0.55,0.65,0,7,10,1,6,0.5,1,"RnZwUw1v",2.09638110012747
"control","start_with_short_delay"," test",1,1,17,3,2,2,3,0.55,0.45," right",2,0.35,0.45,0.55,0.65,1,8,11,1,6,0.5,1,"RnZwUw1v",2.21606800006703
"control","start_with_short_delay"," test",1,1,18,4,3,3,4,0.65,0.55," right",2,0.35,0.45,0.55,0.65,1,9,12,1,6,0.5,1,"RnZwUw1v",1.60821269988082
"control","start_with_short_delay"," test",1,1,19,1,2,2,1,0.35,0.45," right",2,0.35,0.45,0.55,0.65,0,9,12,1,6,0.5,1,"RnZwUw1v",3.04573889984749
"control","start_with_short_delay"," test",1,1,20,4,1,4,1,0.65,0.35," left",1,0.35,0.45,0.55,0.65,1,10,13,1,6,0.5,1,"RnZwUw1v",2.22004489996471
"control","start_with_short_delay"," test",1,1,21,3,1,1,3,0.55,0.35," right",2,0.35,0.45,0.55,0.65,1,11,14,1,6,0.5,1,"RnZwUw1v",1.62397660012357
"control","start_with_short_delay"," test",1,1,22,2,1,2,1,0.45,0.35," left",1,0.35,0.45,0.55,0.65,0,11,14,1,6,0.5,1,"RnZwUw1v",1.25602050009184
"control","start_with_short_delay"," test",1,1,23,2,1,2,1,0.45,0.35," left",1,0.35,0.45,0.55,0.65,0,11,14,1,6,0.5,1,"RnZwUw1v",1.69564559985884
"control","start_with_short_delay"," test",1,1,24,3,4,4,3,0.55,0.65," right",2,0.35,0.45,0.55,0.65,0,11,14,1,6,0.5,1,"RnZwUw1v",2.02825299999677
"control","start_with_short_delay"," test",1,1,25,4,1,1,4,0.65,0.35," right",2,0.35,0.45,0.55,0.65,1,12,15,1,6,0.5,1,"RnZwUw1v",1.92599019990303
"control","start_with_short_delay"," test",2,7,1,2,3,2,3,0.45,0.55," left",1,0.35,0.45,0.55,0.65,0,0,15,1,6,0.5,1,"RnZwUw1v",1.46063770004548
"control","start_with_short_delay"," test",2,7,2,3,4,4,3,0.55,0.65," right",2,0.35,0.45,0.55,0.65,1,1,16,1,6,0.5,1,"RnZwUw1v",2.27204079995863
"control","start_with_short_delay"," test",2,7,3,4,2,4,2,0.65,0.45," left",1,0.35,0.45,0.55,0.65,1,2,17,1,6,0.5,1,"RnZwUw1v",5.08202879992314
"control","start_with_short_delay"," test",2,7,4,3,1,1,3,0.55,0.35," right",2,0.35,0.45,0.55,0.65,1,3,18,1,6,0.5,1,"RnZwUw1v",1.01133679994382
"control","start_with_short_delay"," test",2,7,5,3,1,3,1,0.55,0.35," left",1,0.35,0.45,0.55,0.65,0,3,18,1,6,0.5,1,"RnZwUw1v",0.604327299864963
"control","start_with_short_delay"," test",2,7,6,1,3,3,1,0.35,0.55," right",2,0.35,0.45,0.55,0.65,0,3,18,1,6,0.5,1,"RnZwUw1v",1.61178419995122
"control","start_with_short_delay"," test",2,7,7,3,4,4,3,0.55,0.65," right",2,0.35,0.45,0.55,0.65,1,4,19,1,6,0.5,1,"RnZwUw1v",1.95421790005639
"control","start_with_short_delay"," test",2,7,8,4,1,4,1,0.65,0.35," left",1,0.35,0.45,0.55,0.65,1,5,20,1,6,0.5,1,"RnZwUw1v",1.66301549994387
"control","start_with_short_delay"," test",2,7,9,3,4,4,3,0.55,0.65," right",2,0.35,0.45,0.55,0.65,1,6,21,1,6,0.5,1,"RnZwUw1v",1.11235819989815
"control","start_with_short_delay"," test",2,7,10,1,2,1,2,0.35,0.45," left",1,0.35,0.45,0.55,0.65,1,7,22,1,6,0.5,1,"RnZwUw1v",2.78991020005196
"control","start_with_short_delay"," test",2,7,11,4,1,1,4,0.65,0.35," right",2,0.35,0.45,0.55,0.65,1,8,23,1,6,0.5,1,"RnZwUw1v",1.785583200166
"control","start_with_short_delay"," test",2,7,12,4,1,1,4,0.65,0.35," right",2,0.35,0.45,0.55,0.65,0,8,23,1,6,0.5,1,"RnZwUw1v",2.533628199948
"control","start_with_short_delay"," test",2,7,13,4,1,1,4,0.65,0.35," right",2,0.35,0.45,0.55,0.65,0,8,23,1,6,0.5,1,"RnZwUw1v",2.24505509994924
"control","start_with_short_delay"," test",2,7,14,4,2,2,4,0.65,0.45," right",2,0.35,0.45,0.55,0.65,0,8,23,1,6,0.5,1,"RnZwUw1v",2.03240079991519
"control","start_with_short_delay"," test",2,7,15,3,1,3,1,0.55,0.35," left",1,0.35,0.45,0.55,0.65,1,9,24,1,6,0.5,1,"RnZwUw1v",0.780711899977177
"control","start_with_short_delay"," test",2,7,16,3,1,1,3,0.55,0.35," right",2,0.35,0.45,0.55,0.65,0,9,24,1,6,0.5,1,"RnZwUw1v",1.30607819999568
"control","start_with_short_delay"," test",2,7,17,4,1,1,4,0.65,0.35," right",2,0.35,0.45,0.55,0.65,0,9,24,1,6,0.5,1,"RnZwUw1v",4.43634289992042
"control","start_with_short_delay"," test",2,7,18,1,2,1,2,0.35,0.45," left",1,0.35,0.45,0.55,0.65,1,10,25,1,6,0.5,1,"RnZwUw1v",1.2526354000438
"control","start_with_short_delay"," test",2,7,19,1,4,1,4,0.35,0.65," left",1,0.35,0.45,0.55,0.65,0,10,25,1,6,0.5,1,"RnZwUw1v",1.37939549982548
"control","start_with_short_delay"," test",2,7,20,3,1,1,3,0.55,0.35," right",2,0.35,0.45,0.55,0.65,1,11,26,1,6,0.5,1,"RnZwUw1v",1.27576029999182
"control","start_with_short_delay"," test",2,7,21,1,3,3,1,0.35,0.55," right",2,0.35,0.45,0.55,0.65,0,11,26,1,6,0.5,1,"RnZwUw1v",3.22265879996121
"control","start_with_short_delay"," test",2,7,22,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RnZwUw1v",NA
"control","start_with_short_delay"," test",2,7,23,1,2,2,1,0.35,0.45," right",2,0.35,0.45,0.55,0.65,0,11,26,1,6,0.5,1,"RnZwUw1v",1.81032510008663
"control","start_with_short_delay"," test",2,7,24,3,2,2,3,0.55,0.45," right",2,0.35,0.45,0.55,0.65,0,11,26,1,6,0.5,1,"RnZwUw1v",1.91197280003689
"control","start_with_short_delay"," test",2,7,25,2,3,3,2,0.45,0.55," right",2,0.35,0.45,0.55,0.65,1,12,27,1,6,0.5,1,"RnZwUw1v",2.06003240006976
"control","start_with_short_delay"," test",3,1,1,4,2,4,2,0.65,0.45," left",1,0.35,0.45,0.55,0.65,1,1,28,1,6,0.5,1,"RnZwUw1v",1.87006690003909
"control","start_with_short_delay"," test",3,1,2,4,1,4,1,0.65,0.35," left",1,0.35,0.45,0.55,0.65,1,2,29,1,6,0.5,1,"RnZwUw1v",3.51954900007695
"control","start_with_short_delay"," test",3,1,3,4,3,3,4,0.65,0.55," right",2,0.35,0.45,0.55,0.65,1,3,30,1,6,0.5,1,"RnZwUw1v",3.05163889983669
"control","start_with_short_delay"," test",3,1,4,4,1,1,4,0.65,0.35," right",2,0.35,0.45,0.55,0.65,1,4,31,1,6,0.5,1,"RnZwUw1v",1.91829359997064
"control","start_with_short_delay"," test",3,1,5,2,3,2,3,0.45,0.55," left",1,0.35,0.45,0.55,0.65,0,4,31,1,6,0.5,1,"RnZwUw1v",3.0503386000637
"control","start_with_short_delay"," test",3,1,6,4,2,4,2,0.65,0.45," left",1,0.35,0.45,0.55,0.65,0,4,31,1,6,0.5,1,"RnZwUw1v",1.39403759990819
"control","start_with_short_delay"," test",3,1,7,3,2,3,2,0.55,0.45," left",1,0.35,0.45,0.55,0.65,1,5,32,1,6,0.5,1,"RnZwUw1v",1.19345570006408
"control","start_with_short_delay"," test",3,1,8,4,3,3,4,0.65,0.55," right",2,0.35,0.45,0.55,0.65,0,5,32,1,6,0.5,1,"RnZwUw1v",1.4788379999809
"control","start_with_short_delay"," test",3,1,9,4,2,4,2,0.65,0.45," left",1,0.35,0.45,0.55,0.65,1,6,33,1,6,0.5,1,"RnZwUw1v",3.27764529990964
"control","start_with_short_delay"," test",3,1,10,3,1,1,3,0.55,0.35," right",2,0.35,0.45,0.55,0.65,1,7,34,1,6,0.5,1,"RnZwUw1v",2.94775309995748
"control","start_with_short_delay"," test",3,1,11,1,2,1,2,0.35,0.45," left",1,0.35,0.45,0.55,0.65,0,7,34,1,6,0.5,1,"RnZwUw1v",3.54538439982571
"control","start_with_short_delay"," test",3,1,12,3,1,1,3,0.55,0.35," right",2,0.35,0.45,0.55,0.65,0,7,34,1,6,0.5,1,"RnZwUw1v",1.79280530009419
"control","start_with_short_delay"," test",3,1,13,1,3,3,1,0.35,0.55," right",2,0.35,0.45,0.55,0.65,1,8,35,1,6,0.5,1,"RnZwUw1v",5.0390413000714
"control","start_with_short_delay"," test",3,1,14,3,2,2,3,0.55,0.45," right",2,0.35,0.45,0.55,0.65,1,9,36,1,6,0.5,1,"RnZwUw1v",2.72972679999657
"control","start_with_short_delay"," test",3,1,15,3,1,3,1,0.55,0.35," left",1,0.35,0.45,0.55,0.65,0,9,36,1,6,0.5,1,"RnZwUw1v",3.35711780004203
"control","start_with_short_delay"," test",3,1,16,1,3,1,3,0.35,0.55," left",1,0.35,0.45,0.55,0.65,0,9,36,1,6,0.5,1,"RnZwUw1v",3.18491630000062
"control","start_with_short_delay"," test",3,1,17,2,1,1,2,0.45,0.35," right",2,0.35,0.45,0.55,0.65,0,9,36,1,6,0.5,1,"RnZwUw1v",3.44535559997894
"control","start_with_short_delay"," test",3,1,18,4,1,4,1,0.65,0.35," left",1,0.35,0.45,0.55,0.65,1,10,37,1,6,0.5,1,"RnZwUw1v",2.22964549995959
"control","start_with_short_delay"," test",3,1,19,4,2,2,4,0.65,0.45," right",2,0.35,0.45,0.55,0.65,0,10,37,1,6,0.5,1,"RnZwUw1v",1.73627090011723
"control","start_with_short_delay"," test",3,1,20,2,1,1,2,0.45,0.35," right",2,0.35,0.45,0.55,0.65,1,11,38,1,6,0.5,1,"RnZwUw1v",3.76747460011393
"control","start_with_short_delay"," test",3,1,21,2,4,4,2,0.45,0.65," right",2,0.35,0.45,0.55,0.65,0,11,38,1,6,0.5,1,"RnZwUw1v",2.57734019984491
"control","start_with_short_delay"," test",3,1,22,1,3,1,3,0.35,0.55," left",1,0.35,0.45,0.55,0.65,0,11,38,1,6,0.5,1,"RnZwUw1v",1.88827930018306
"control","start_with_short_delay"," test",3,1,23,2,1,1,2,0.45,0.35," right",2,0.35,0.45,0.55,0.65,1,12,39,1,6,0.5,1,"RnZwUw1v",2.98989859991707
"control","start_with_short_delay"," test",3,1,24,4,1,4,1,0.65,0.35," left",1,0.35,0.45,0.55,0.65,1,13,40,1,6,0.5,1,"RnZwUw1v",2.04997440008447
"control","start_with_short_delay"," test",3,1,25,2,3,3,2,0.45,0.55," right",2,0.35,0.45,0.55,0.65,0,13,40,1,6,0.5,1,"RnZwUw1v",2.55279490002431
"control","start_with_short_delay"," test",4,7,1,2,3,2,3,0.45,0.55," left",1,0.35,0.45,0.55,0.65,0,0,40,1,6,0.5,1,"RnZwUw1v",3.7940615999978
"control","start_with_short_delay"," test",4,7,2,3,1,3,1,0.55,0.35," left",1,0.35,0.45,0.55,0.65,1,1,41,1,6,0.5,1,"RnZwUw1v",2.85540549992584
"control","start_with_short_delay"," test",4,7,3,2,1,2,1,0.45,0.35," left",1,0.35,0.45,0.55,0.65,0,1,41,1,6,0.5,1,"RnZwUw1v",1.37105700001121
"control","start_with_short_delay"," test",4,7,4,4,1,1,4,0.65,0.35," right",2,0.35,0.45,0.55,0.65,1,2,42,1,6,0.5,1,"RnZwUw1v",2.12410179991275
"control","start_with_short_delay"," test",4,7,5,2,1,2,1,0.45,0.35," left",1,0.35,0.45,0.55,0.65,0,2,42,1,6,0.5,1,"RnZwUw1v",2.49995409999974
"control","start_with_short_delay"," test",4,7,6,4,1,1,4,0.65,0.35," right",2,0.35,0.45,0.55,0.65,1,3,43,1,6,0.5,1,"RnZwUw1v",2.08405720000155
"control","start_with_short_delay"," test",4,7,7,1,3,3,1,0.35,0.55," right",2,0.35,0.45,0.55,0.65,0,3,43,1,6,0.5,1,"RnZwUw1v",4.2180459999945
"control","start_with_short_delay"," test",4,7,8,3,1,1,3,0.55,0.35," right",2,0.35,0.45,0.55,0.65,1,4,44,1,6,0.5,1,"RnZwUw1v",2.22199209989049
"control","start_with_short_delay"," test",4,7,9,3,2,2,3,0.55,0.45," right",2,0.35,0.45,0.55,0.65,1,5,45,1,6,0.5,1,"RnZwUw1v",1.91001749993302
"control","start_with_short_delay"," test",4,7,10,4,3,4,3,0.65,0.55," left",1,0.35,0.45,0.55,0.65,1,6,46,1,6,0.5,1,"RnZwUw1v",1.41573140001856
"control","start_with_short_delay"," test",4,7,11,3,1,3,1,0.55,0.35," left",1,0.35,0.45,0.55,0.65,1,7,47,1,6,0.5,1,"RnZwUw1v",1.81168799987063
"control","start_with_short_delay"," test",4,7,12,1,2,2,1,0.35,0.45," right",2,0.35,0.45,0.55,0.65,1,8,48,1,6,0.5,1,"RnZwUw1v",1.49632759997621
"control","start_with_short_delay"," test",4,7,13,1,2,2,1,0.35,0.45," right",2,0.35,0.45,0.55,0.65,1,9,49,1,6,0.5,1,"RnZwUw1v",1.953017400112
"control","start_with_short_delay"," test",4,7,14,4,3,3,4,0.65,0.55," right",2,0.35,0.45,0.55,0.65,0,9,49,1,6,0.5,1,"RnZwUw1v",0.991636299993843
"control","start_with_short_delay"," test",4,7,15,3,1,3,1,0.55,0.35," left",1,0.35,0.45,0.55,0.65,0,9,49,1,6,0.5,1,"RnZwUw1v",1.81065500015393
"control","start_with_short_delay"," test",4,7,16,3,2,3,2,0.55,0.45," left",1,0.35,0.45,0.55,0.65,1,10,50,1,6,0.5,1,"RnZwUw1v",1.56740000005811
"control","start_with_short_delay"," test",4,7,17,1,3,3,1,0.35,0.55," right",2,0.35,0.45,0.55,0.65,0,10,50,1,6,0.5,1,"RnZwUw1v",1.20905470009893
"control","start_with_short_delay"," test",4,7,18,3,1,3,1,0.55,0.35," left",1,0.35,0.45,0.55,0.65,1,11,51,1,6,0.5,1,"RnZwUw1v",0.711868300102651
"control","start_with_short_delay"," test",4,7,19,4,1,1,4,0.65,0.35," right",2,0.35,0.45,0.55,0.65,1,12,52,1,6,0.5,1,"RnZwUw1v",0.941413199994713
"control","start_with_short_delay"," test",4,7,20,4,2,4,2,0.65,0.45," left",1,0.35,0.45,0.55,0.65,0,12,52,1,6,0.5,1,"RnZwUw1v",1.2037233998999
"control","start_with_short_delay"," test",4,7,21,2,4,4,2,0.45,0.65," right",2,0.35,0.45,0.55,0.65,1,13,53,1,6,0.5,1,"RnZwUw1v",2.32534159999341
"control","start_with_short_delay"," test",4,7,22,4,3,4,3,0.65,0.55," left",1,0.35,0.45,0.55,0.65,0,13,53,1,6,0.5,1,"RnZwUw1v",1.13333370001055
"control","start_with_short_delay"," test",4,7,23,3,2,2,3,0.55,0.45," right",2,0.35,0.45,0.55,0.65,1,14,54,1,6,0.5,1,"RnZwUw1v",1.17563010007143
"control","start_with_short_delay"," test",4,7,24,4,3,4,3,0.65,0.55," left",1,0.35,0.45,0.55,0.65,0,14,54,1,6,0.5,1,"RnZwUw1v",0.973628800129518
"control","start_with_short_delay"," test",4,7,25,4,1,4,1,0.65,0.35," left",1,0.35,0.45,0.55,0.65,1,15,55,1,6,0.5,1,"RnZwUw1v",1.31170809990726
"control","start_with_short_delay"," test",5,1,1,3,2,2,3,0.55,0.45," right",2,0.35,0.45,0.55,0.65,0,0,55,1,6,0.5,1,"RnZwUw1v",2.03099290002137
"control","start_with_short_delay"," test",5,1,2,2,4,2,4,0.45,0.65," left",1,0.35,0.45,0.55,0.65,0,0,55,1,6,0.5,1,"RnZwUw1v",1.65364759997465
"control","start_with_short_delay"," test",5,1,3,4,3,4,3,0.65,0.55," left",1,0.35,0.45,0.55,0.65,0,0,55,1,6,0.5,1,"RnZwUw1v",2.7328387000598
"control","start_with_short_delay"," test",5,1,4,1,2,1,2,0.35,0.45," left",1,0.35,0.45,0.55,0.65,1,1,56,1,6,0.5,1,"RnZwUw1v",1.23171800002456
"control","start_with_short_delay"," test",5,1,5,1,2,1,2,0.35,0.45," left",1,0.35,0.45,0.55,0.65,1,2,57,1,6,0.5,1,"RnZwUw1v",2.16512300004251
"control","start_with_short_delay"," test",5,1,6,2,3,2,3,0.45,0.55," left",1,0.35,0.45,0.55,0.65,1,3,58,1,6,0.5,1,"RnZwUw1v",2.36241600010544
"control","start_with_short_delay"," test",5,1,7,1,3,3,1,0.35,0.55," right",2,0.35,0.45,0.55,0.65,0,3,58,1,6,0.5,1,"RnZwUw1v",2.51290860003792
"control","start_with_short_delay"," test",5,1,8,3,1,1,3,0.55,0.35," right",2,0.35,0.45,0.55,0.65,0,3,58,1,6,0.5,1,"RnZwUw1v",2.29526709998026
"control","start_with_short_delay"," test",5,1,9,2,1,2,1,0.45,0.35," left",1,0.35,0.45,0.55,0.65,0,3,58,1,6,0.5,1,"RnZwUw1v",3.43575730011798
"control","start_with_short_delay"," test",5,1,10,4,3,3,4,0.65,0.55," right",2,0.35,0.45,0.55,0.65,1,4,59,1,6,0.5,1,"RnZwUw1v",3.05816629994661
"control","start_with_short_delay"," test",5,1,11,4,1,1,4,0.65,0.35," right",2,0.35,0.45,0.55,0.65,1,5,60,1,6,0.5,1,"RnZwUw1v",2.24779669987038
"control","start_with_short_delay"," test",5,1,12,2,3,3,2,0.45,0.55," right",2,0.35,0.45,0.55,0.65,1,6,61,1,6,0.5,1,"RnZwUw1v",3.05472910008393
"control","start_with_short_delay"," test",5,1,13,2,3,2,3,0.45,0.55," left",1,0.35,0.45,0.55,0.65,1,7,62,1,6,0.5,1,"RnZwUw1v",2.12787880003452
"control","start_with_short_delay"," test",5,1,14,1,2,2,1,0.35,0.45," right",2,0.35,0.45,0.55,0.65,0,7,62,1,6,0.5,1,"RnZwUw1v",1.86077919998206
"control","start_with_short_delay"," test",5,1,15,1,3,1,3,0.35,0.55," left",1,0.35,0.45,0.55,0.65,0,7,62,1,6,0.5,1,"RnZwUw1v",1.57149060000665
"control","start_with_short_delay"," test",5,1,16,4,1,1,4,0.65,0.35," right",2,0.35,0.45,0.55,0.65,0,7,62,1,6,0.5,1,"RnZwUw1v",2.58129419991747
"control","start_with_short_delay"," test",5,1,17,2,4,4,2,0.45,0.65," right",2,0.35,0.45,0.55,0.65,0,7,62,1,6,0.5,1,"RnZwUw1v",2.94586549978703
"control","start_with_short_delay"," test",5,1,18,4,2,2,4,0.65,0.45," right",2,0.35,0.45,0.55,0.65,0,7,62,1,6,0.5,1,"RnZwUw1v",2.12374989991076
"control","start_with_short_delay"," test",5,1,19,2,4,2,4,0.45,0.65," left",1,0.35,0.45,0.55,0.65,0,7,62,1,6,0.5,1,"RnZwUw1v",1.71184500004165
"control","start_with_short_delay"," test",5,1,20,1,3,1,3,0.35,0.55," left",1,0.35,0.45,0.55,0.65,1,8,63,1,6,0.5,1,"RnZwUw1v",2.18870389997028
"control","start_with_short_delay"," test",5,1,21,1,3,3,1,0.35,0.55," right",2,0.35,0.45,0.55,0.65,0,8,63,1,6,0.5,1,"RnZwUw1v",1.96440390008502
"control","start_with_short_delay"," test",5,1,22,4,2,2,4,0.65,0.45," right",2,0.35,0.45,0.55,0.65,1,9,64,1,6,0.5,1,"RnZwUw1v",2.99005120014772
"control","start_with_short_delay"," test",5,1,23,1,3,3,1,0.35,0.55," right",2,0.35,0.45,0.55,0.65,0,9,64,1,6,0.5,1,"RnZwUw1v",2.73542440007441
"control","start_with_short_delay"," test",5,1,24,2,3,2,3,0.45,0.55," left",1,0.35,0.45,0.55,0.65,0,9,64,1,6,0.5,1,"RnZwUw1v",2.55812949989922
"control","start_with_short_delay"," test",5,1,25,2,1,2,1,0.45,0.35," left",1,0.35,0.45,0.55,0.65,0,9,64,1,6,0.5,1,"RnZwUw1v",2.85617540008388
